id,name,date_birth,department,email,phonenumber,yearly_salary,city,hire_date,termination_date
62381,Gloria Amanda Luengo Vidal,1990-01-22,Sales,gloriaamandaluengovidal@coddiy.com,569-39351890,35208.38,Chonchi,2024-01-08,2025-04-03
59308,Jorge Pablo Aedo Valenzuela,1985-06-22,Finance,jorgepabloaedovalenzuela@coddiy.com,569-34524130,41424.15,Cholchol,2022-12-05,2023-02-21
76296,Macarena Francisca Pizarro Alarcón,1987-10-31,IT,macarenafranciscapizarroalarcon@coddiy.com,569-89779865,44200.86,Perquenco,2023-06-28,
20747,Antonia Leticia Bustos González,1974-04-16,Marketing,antonialeticiabustosgonzalez@coddiy.com,569-38887125,44780.14,Temuco,2020-04-06,2022-12-29
20491,Dominga Gloria Yáñez-Martínez Neira,1978-11-09,Human Resources,domingagloriayanez-martinezneira@coddiy.com,569-98589030,46423.45,El Monte,2021-05-09,
51732,Fernanda Trinidad Castillo López,1977-04-30,Human Resources,fernandatrinidadcastillolopez@coddiy.com,569-65658541,36629.73,María Elena,2020-12-27,
46394,Sergio López,1981-07-07,Finance,sergiolopez@coddiy.com,569-69492281,45387.63,Rancagua,2021-12-26,2023-09-16
3927,Luis José Toro Barrientos,1985-02-08,Marketing,luisjosetorobarrientos@coddiy.com,569-88084529,38594.09,Vichuquén,2022-11-03,
67680,Diego Vargas Armijo,1975-03-05,Sales,diegovargasarmijo@coddiy.com,569-59392037,47677.35,San Gregorio,2020-06-22,
73135,Carlos Matías Morales Arenas,1974-08-22,IT,carlosmatiasmoralesarenas@coddiy.com,569-99943496,35286.64,Melipilla,2020-05-07,
69513,Rafael Pérez Fuentes,1978-09-19,Human Resources,rafaelperezfuentes@coddiy.com,569-21224276,44408.7,El Bosque,2021-04-27,
7610,Johan Javier Mella González,1992-06-18,Marketing,johanjaviermellagonzalez@coddiy.com,569-40596823,43869.22,San Fernando,2024-08-04,
21613,Juan González Ramírez,1989-10-28,Human Resources,juangonzalezramirez@coddiy.com,569-39979991,47263.03,Quillota,2023-12-19,
4912,Edith Novoa Opazo,1990-11-14,Human Resources,edithnovoaopazo@coddiy.com,569-67737795,32668.45,Temuco,2024-03-19,
18919,Trinidad Isabel Orellana Chávez,1976-02-19,Marketing,trinidadisabelorellanachavez@coddiy.com,569-20316644,42195.13,Chimbarongo,2020-09-14,
23318,Loreto Jennifer Jofré Guerrero,1986-05-11,Operations,loretojenniferjofreguerrero@coddiy.com,569-96458256,35640.43,Camarones,2023-02-20,
7004,Juan Erwin Díaz León,1981-11-04,Sales,juanerwindiazleon@coddiy.com,569-61565259,44673.52,Empedrado,2022-01-24,
66517,Inés Durán,1979-06-30,IT,inesduran@coddiy.com,569-75898189,36838.35,Calera de Tango,2021-07-03,
3305,Roberto Ramírez,1993-04-18,Human Resources,robertoramirez@coddiy.com,569-55335168,42124.32,Freirina,2024-10-16,2025-02-06
73231,María Silva Ferrada,1976-06-17,Sales,mariasilvaferrada@coddiy.com,569-53493381,45166.16,Timaukel,2020-10-12,
12415,Claudia Gloria Cabrera Medina,1978-02-17,Sales,claudiagloriacabreramedina@coddiy.com,569-74773088,44593.19,San Bernardo,2021-03-07,
29056,María Suárez,1982-03-21,Finance,mariasuarez@coddiy.com,569-28863835,39529.25,Pichidegua,2022-02-25,
4670,Yolanda María Carmona Inostroza,1977-02-02,Sales,yolandamariacarmonainostroza@coddiy.com,569-48490145,40632.15,Lonquimay,2020-12-06,
51546,Adrián Alfaro Salas,1975-04-18,IT,adrianalfarosalas@coddiy.com,569-25965421,31895.93,Villa Alemana,2020-07-03,
36655,Carolina Lucía Yáñez Reyes,1988-10-24,Sales,carolinaluciayanezreyes@coddiy.com,569-82040994,33579.18,El Monte,2023-09-22,2024-05-03
66442,Rosa Soto Meza,1982-04-15,Human Resources,rosasotomeza@coddiy.com,569-86174057,43074.09,Olmué,2022-03-03,
9626,Liliana Victoria Rodríguez González,1984-07-06,Finance,lilianavictoriarodriguezgonzalez@coddiy.com,569-64920621,33384.11,Cerro Navia,2022-09-13,
15625,Patricia Reyes Carrasco,1977-11-18,Marketing,patriciareyescarrasco@coddiy.com,569-29722492,30885.17,Villarrica,2021-02-13,
6943,Liliana Martínez Retamales,1988-12-18,Finance,lilianamartinezretamales@coddiy.com,569-29875938,45062.94,Putaendo,2023-10-05,
3079,Adriana Rosa Carvajal Guerra,1984-04-04,IT,adrianarosacarvajalguerra@coddiy.com,569-69517645,34669.22,San Fabián,2022-08-22,
81204,Luis Yáñez Romero,1982-03-19,Sales,luisyanezromero@coddiy.com,569-26748433,38434.59,Maullín,2022-02-25,2023-02-10
33877,María Yanina Zavala Salinas,1977-07-27,Human Resources,mariayaninazavalasalinas@coddiy.com,569-43534863,41473.73,Isla de Maipo,2021-01-17,2021-11-29
14860,Kevin Jara,1993-11-13,Human Resources,kevinjara@coddiy.com,569-82314447,31801.17,Quirihue,2024-12-05,
79187,Elisa Norma Castillo López,1987-12-08,Human Resources,elisanormacastillolopez@coddiy.com,569-41894957,48272.56,Bulnes,2023-07-08,
12009,Felipe Ramón Valdebenito Rebolledo,1985-03-27,Sales,feliperamonvaldebenitorebolledo@coddiy.com,569-14583040,39576.68,Paredones,2022-11-15,2023-03-21
8171,Marcela San Martín,1989-02-04,Operations,marcelasanmartin@coddiy.com,569-65020651,37535.09,San Antonio,2023-10-16,
160,Nora Sandra Miranda Morales,1978-11-19,Operations,norasandramirandamorales@coddiy.com,569-44358387,30976.47,Pirque,2021-05-11,2021-10-01
56434,Rosa María Pérez Pincheira,1978-03-17,Finance,rosamariaperezpincheira@coddiy.com,569-38741912,39353.0,Casablanca,2021-03-13,2024-06-04
55664,Nancy Gloria Candia Jara,1980-07-12,Sales,nancygloriacandiajara@coddiy.com,569-94723982,47281.54,Villa Alegre,2021-10-01,
80462,Sergio Fuentes,1983-03-21,Human Resources,sergiofuentes@coddiy.com,569-54948533,43819.87,Pemuco,2022-05-23,2023-06-26
8926,Felipe Carrasco,1977-07-13,Marketing,felipecarrasco@coddiy.com,569-16822939,47729.49,San Felipe,2021-01-13,
66759,Víctor Orrego,1984-12-14,Sales,victororrego@coddiy.com,569-93676133,45252.74,Torres del Paine,2022-10-21,2025-03-17
34975,Heriberto Ismael Jiménez Prado,1981-02-21,IT,heribertoismaeljimenezprado@coddiy.com,569-29231328,43278.27,Arauco,2021-11-23,
28668,Claudia Martha Contreras Mancilla,1976-09-20,Human Resources,claudiamarthacontrerasmancilla@coddiy.com,569-45815782,34000.9,Combarbalá,2020-11-04,
10162,Karla Mondaca González,1990-09-09,Marketing,karlamondacagonzalez@coddiy.com,569-92089069,43381.51,Lampa,2024-03-03,2024-10-02
26050,Francisca Sonia Arellano Cifuentes,1990-06-26,Marketing,franciscasoniaarellanocifuentes@coddiy.com,569-28473494,35052.91,Combarbalá,2024-02-14,
73923,Diego José Escobar Hernández,1979-05-18,Human Resources,diegojoseescobarhernandez@coddiy.com,569-31572339,41414.83,Arauco,2021-06-23,2024-01-20
